Date,Value
11/13/13,"2,087.94"
11/14/13,"2,100.51"
11/15/13,"2,135.83"
11/18/13,"2,197.22"
11/19/13,"2,193.13"
11/20/13,"2,206.61"
11/21/13,"2,205.77"
11/22/13,"2,196.38"
11/25/13,"2,186.12"
11/26/13,"2,183.07"
11/27/13,"2,201.07"
11/28/13,"2,219.37"
11/29/13,"2,220.50"
12/2/13,"2,207.37"
12/3/13,"2,222.67"
12/4/13,"2,251.76"
12/5/13,"2,247.06"
12/6/13,"2,237.11"
12/9/13,"2,238.20"
12/10/13,"2,237.49"
12/11/13,"2,204.17"
12/12/13,"2,202.80"
12/13/13,"2,196.08"
12/16/13,"2,160.86"
12/17/13,"2,151.08"
12/18/13,"2,148.29"
12/19/13,"2,127.79"
12/20/13,"2,084.79"
12/23/13,"2,089.71"
12/24/13,"2,092.91"
12/25/13,"2,106.35"
12/26/13,"2,073.10"
12/27/13,"2,101.25"
12/30/13,"2,097.53"
12/31/13,"2,115.98"
1/2/14,"2,109.39"
1/3/14,"2,083.14"
1/6/14,"2,045.71"
1/7/14,"2,047.32"
1/8/14,"2,044.34"
1/9/14,"2,027.62"
1/10/14,"2,013.30"
1/13/14,"2,009.56"
1/14/14,"2,026.84"
1/15/14,"2,023.35"
1/16/14,"2,023.70"
1/17/14,"2,004.95"
1/20/14,"1,991.25"
1/21/14,"2,008.31"
1/22/14,"2,051.75"
1/23/14,"2,042.18"
1/24/14,"2,054.39"
1/27/14,"2,033.30"
1/28/14,"2,038.51"
1/29/14,"2,049.91"
1/30/14,"2,033.08"
2/7/14,"2,044.50"
2/10/14,"2,086.07"
2/11/14,"2,103.67"
2/12/14,"2,109.96"
2/13/14,"2,098.40"
2/14/14,"2,115.85"
2/17/14,"2,135.42"
2/18/14,"2,119.07"
2/19/14,"2,142.55"
2/20/14,"2,138.78"
2/21/14,"2,113.69"
2/24/14,"2,076.69"
2/25/14,"2,034.22"
2/26/14,"2,041.25"
2/27/14,"2,047.35"
2/28/14,"2,056.30"
3/3/14,"2,075.24"
3/4/14,"2,071.47"
3/5/14,"2,053.08"
3/6/14,"2,059.58"
3/7/14,"2,057.91"
3/10/14,"1,999.07"
3/11/14,"2,001.16"
3/12/14,"1,997.69"
3/13/14,"2,019.11"
3/14/14,"2,004.34"
3/17/14,"2,023.67"
3/18/14,"2,025.20"
3/19/14,"2,021.73"
3/20/14,"1,993.48"
3/21/14,"2,047.62"
3/24/14,"2,066.28"
3/25/14,"2,067.31"
3/26/14,"2,063.67"
3/27/14,"2,046.59"
3/28/14,"2,041.71"
3/31/14,"2,033.31"
4/1/14,"2,047.46"
4/2/14,"2,058.99"
4/3/14,"2,043.70"
4/4/14,"2,058.83"
4/8/14,"2,098.28"
4/9/14,"2,105.24"
4/10/14,"2,134.30"
4/11/14,"2,130.54"
4/14/14,"2,131.54"
4/15/14,"2,101.60"
4/16/14,"2,105.12"
4/17/14,"2,098.89"
4/18/14,"2,097.75"
4/21/14,"2,065.83"
4/22/14,"2,072.83"
4/23/14,"2,067.38"
4/24/14,"2,057.03"
4/25/14,"2,036.52"
4/28/14,"2,003.49"
4/29/14,"2,020.34"
4/30/14,"2,026.36"
5/5/14,"2,027.35"
5/6/14,"2,028.04"
5/7/14,"2,010.08"
5/8/14,"2,015.27"
5/9/14,"2,011.14"
5/12/14,"2,052.87"
5/13/14,"2,050.73"
5/14/14,"2,047.91"
5/15/14,"2,024.97"
5/16/14,"2,026.50"
5/19/14,"2,005.18"
5/20/14,"2,008.12"
5/21/14,"2,024.95"
5/22/14,"2,021.29"
5/23/14,"2,034.57"
5/26/14,"2,041.48"
5/27/14,"2,034.57"
5/28/14,"2,050.23"
5/29/14,"2,040.60"
5/30/14,"2,039.21"
6/3/14,"2,038.31"
6/4/14,"2,024.83"
6/5/14,"2,040.88"
6/6/14,"2,029.96"
6/9/14,"2,030.50"
6/10/14,"2,052.53"
6/11/14,"2,054.95"
6/12/14,"2,051.71"
6/13/14,"2,070.72"
6/16/14,"2,085.98"
6/17/14,"2,066.70"
6/18/14,"2,055.52"
6/19/14,"2,023.74"
6/20/14,"2,026.67"
6/23/14,"2,024.37"
6/24/14,"2,033.93"
6/25/14,"2,025.50"
6/26/14,"2,038.68"
6/27/14,"2,036.51"
6/30/14,"2,048.33"
7/1/14,"2,050.38"
7/2/14,"2,059.42"
7/3/14,"2,063.23"
7/4/14,"2,059.38"
7/7/14,"2,059.93"
7/8/14,"2,064.02"
7/9/14,"2,038.61"
7/10/14,"2,038.34"
7/11/14,"2,046.96"
7/14/14,"2,066.65"
7/15/14,"2,070.36"
7/16/14,"2,067.28"
7/17/14,"2,055.59"
7/18/14,"2,059.07"
7/21/14,"2,054.48"
7/22/14,"2,075.48"
7/23/14,"2,078.49"
7/24/14,"2,105.06"
7/25/14,"2,126.61"
7/28/14,"2,177.95"
7/29/14,"2,183.19"
7/30/14,"2,181.24"
7/31/14,"2,201.56"
8/1/14,"2,185.30"
8/4/14,"2,223.33"
8/5/14,"2,219.95"
8/6/14,"2,217.47"
8/7/14,"2,187.67"
8/8/14,"2,194.43"
8/11/14,"2,224.65"
8/12/14,"2,221.60"
8/13/14,"2,222.88"
8/14/14,"2,206.47"
8/15/14,"2,226.73"
8/18/14,"2,239.47"
8/19/14,"2,245.33"
8/20/14,"2,240.21"
8/21/14,"2,230.46"
8/22/14,"2,240.81"
8/25/14,"2,229.27"
8/26/14,"2,207.11"
8/27/14,"2,209.47"
8/28/14,"2,195.82"
8/29/14,"2,217.20"
9/1/14,"2,235.51"
9/2/14,"2,266.05"
9/3/14,"2,288.63"
9/4/14,"2,306.86"
9/5/14,"2,326.43"
9/9/14,"2,326.53"
9/10/14,"2,318.31"
9/11/14,"2,311.68"
9/12/14,"2,331.95"
9/15/14,"2,339.14"
9/16/14,"2,296.56"
9/17/14,"2,307.89"
9/18/14,"2,315.93"
9/19/14,"2,329.45"
9/22/14,"2,289.87"
9/23/14,"2,309.72"
9/24/14,"2,343.58"
9/25/14,"2,345.10"
9/26/14,"2,347.72"
9/29/14,"2,357.71"
9/30/14,"2,363.87"
10/8/14,"2,382.79"
10/9/14,"2,389.37"
10/10/14,"2,374.54"
10/13/14,"2,366.01"
10/14/14,"2,359.48"
10/15/14,"2,373.67"
10/16/14,"2,356.50"
10/17/14,"2,341.18"
10/20/14,"2,356.73"
10/21/14,"2,339.66"
10/22/14,"2,326.55"
10/23/14,"2,302.42"
10/24/14,"2,302.28"
10/27/14,"2,290.44"
10/28/14,"2,337.87"
10/29/14,"2,373.03"
10/30/14,"2,391.08"
10/31/14,"2,420.18"
11/3/14,"2,430.03"
11/4/14,"2,430.68"
11/5/14,"2,419.25"
11/6/14,"2,425.86"
11/7/14,"2,418.17"
11/10/14,"2,473.67"
11/11/14,"2,469.67"
11/12/14,"2,494.48"
11/13/14,"2,485.61"
11/14/14,"2,478.82"
11/17/14,"2,474.01"
11/18/14,"2,456.37"
11/19/14,"2,450.99"
11/20/14,"2,452.66"
11/21/14,"2,486.79"
11/24/14,"2,532.88"
11/25/14,"2,567.60"
11/26/14,"2,604.35"
11/27/14,"2,630.49"
11/28/14,"2,682.84"
12/1/14,"2,680.16"
12/2/14,"2,763.55"
12/3/14,"2,779.53"
12/4/14,"2,899.46"
12/5/14,"2,937.65"
12/8/14,"3,020.26"
12/9/14,"2,856.27"
12/10/14,"2,940.01"
12/11/14,"2,925.74"
12/12/14,"2,938.17"
12/15/14,"2,953.42"
12/16/14,"3,021.52"
12/17/14,"3,061.02"
12/18/14,"3,057.52"
12/19/14,"3,108.60"
12/22/14,"3,127.45"
12/23/14,"3,032.61"
12/24/14,"2,972.53"
12/25/14,"3,072.54"
12/26/14,"3,157.60"
12/29/14,"3,168.02"
12/30/14,"3,165.82"
12/31/14,"3,234.68"
1/5/15,"3,350.52"
1/6/15,"3,351.45"
1/7/15,"3,373.95"
1/8/15,"3,293.46"
1/9/15,"3,285.41"
1/12/15,"3,229.32"
1/13/15,"3,235.30"
1/14/15,"3,222.44"
1/15/15,"3,336.46"
1/16/15,"3,376.50"
1/19/15,"3,116.35"
1/20/15,"3,173.05"
1/21/15,"3,323.61"
1/22/15,"3,343.34"
1/23/15,"3,351.76"
1/26/15,"3,383.18"
1/27/15,"3,352.96"
1/28/15,"3,305.74"
1/29/15,"3,262.31"
1/30/15,"3,210.36"
2/2/15,"3,128.30"
2/3/15,"3,204.91"
2/4/15,"3,174.13"
2/5/15,"3,136.53"
2/6/15,"3,075.91"
2/9/15,"3,095.12"
2/10/15,"3,141.59"
2/11/15,"3,157.70"
2/12/15,"3,173.42"
2/13/15,"3,203.83"
2/16/15,"3,222.36"
2/17/15,"3,246.91"
2/25/15,"3,228.84"
2/26/15,"3,298.36"
2/27/15,"3,310.30"
3/2/15,"3,336.29"
3/3/15,"3,263.05"
3/4/15,"3,279.53"
3/5/15,"3,248.48"
3/6/15,"3,241.19"
3/9/15,"3,302.41"
3/10/15,"3,286.07"
3/11/15,"3,290.90"
3/12/15,"3,349.32"
3/13/15,"3,372.91"
3/16/15,"3,449.31"
3/17/15,"3,502.85"
3/18/15,"3,577.30"
3/19/15,"3,582.27"
3/20/15,"3,617.32"
3/23/15,"3,687.73"
3/24/15,"3,691.41"
3/25/15,"3,660.73"
3/26/15,"3,682.10"
3/27/15,"3,691.10"
3/30/15,"3,786.57"
3/31/15,"3,747.90"
4/1/15,"3,810.29"
4/2/15,"3,825.78"
4/3/15,"3,863.93"
4/7/15,"3,961.38"
4/8/15,"3,994.81"
4/9/15,"3,957.53"
4/10/15,"4,034.31"
4/13/15,"4,121.72"
4/14/15,"4,135.57"
4/15/15,"4,084.16"
4/16/15,"4,194.82"
4/17/15,"4,287.30"
4/20/15,"4,217.08"
4/21/15,"4,293.62"
4/22/15,"4,398.49"
4/23/15,"4,414.51"
4/24/15,"4,393.69"
4/27/15,"4,527.40"
4/28/15,"4,476.22"
4/29/15,"4,476.62"
4/30/15,"4,441.66"
5/4/15,"4,480.46"
5/5/15,"4,298.71"
5/6/15,"4,229.27"
5/7/15,"4,112.21"
5/8/15,"4,205.92"
5/11/15,"4,333.58"
5/12/15,"4,401.22"
5/13/15,"4,375.76"
5/14/15,"4,378.31"
5/15/15,"4,308.69"
5/18/15,"4,283.49"
5/19/15,"4,417.55"
5/20/15,"4,446.29"
5/21/15,"4,529.42"
5/22/15,"4,657.60"
5/25/15,"4,813.80"
5/26/15,"4,910.90"
5/27/15,"4,941.71"
5/28/15,"4,620.27"
5/29/15,"4,611.74"
6/1/15,"4,828.74"
6/2/15,"4,910.53"
6/3/15,"4,909.98"
6/4/15,"4,947.10"
6/5/15,"5,023.10"
6/8/15,"5,131.88"
6/9/15,"5,113.53"
6/10/15,"5,106.04"
6/11/15,"5,121.59"
6/12/15,"5,166.35"
6/15/15,"5,062.99"
6/16/15,"4,887.43"
6/17/15,"4,967.90"
6/18/15,"4,785.36"
6/19/15,"4,478.36"
6/23/15,"4,576.49"
6/24/15,"4,690.15"
6/25/15,"4,527.78"
6/26/15,"4,192.87"
6/29/15,"4,053.03"
6/30/15,"4,277.22"
7/1/15,"4,053.70"
7/2/15,"3,912.77"
7/3/15,"3,686.92"
7/6/15,"3,775.91"
7/7/15,"3,727.13"
7/8/15,"3,507.19"
7/9/15,"3,709.33"
7/10/15,"3,877.80"
7/13/15,"3,970.39"
7/14/15,"3,924.49"
7/15/15,"3,805.70"
7/16/15,"3,823.18"
7/17/15,"3,957.35"
7/20/15,"3,992.11"
7/21/15,"4,017.68"
7/22/15,"4,026.05"
7/23/15,"4,123.92"
7/24/15,"4,070.91"
7/27/15,"3,725.56"
7/28/15,"3,663.00"
7/29/15,"3,789.17"
7/30/15,"3,705.77"
7/31/15,"3,663.73"
8/3/15,"3,622.91"
8/4/15,"3,756.55"
8/5/15,"3,694.57"
8/6/15,"3,661.54"
8/7/15,"3,744.21"
8/10/15,"3,928.42"
8/11/15,"3,927.91"
8/12/15,"3,886.32"
8/13/15,"3,954.56"
8/14/15,"3,965.34"
8/17/15,"3,993.67"
8/18/15,"3,748.16"
8/19/15,"3,794.11"
8/20/15,"3,664.29"
8/21/15,"3,507.74"
8/24/15,"3,209.91"
8/25/15,"2,964.97"
8/26/15,"2,927.29"
8/27/15,"3,083.59"
8/28/15,"3,232.35"
8/31/15,"3,205.99"
9/1/15,"3,166.62"
9/2/15,"3,160.17"
9/7/15,"3,080.42"
9/8/15,"3,170.45"
9/9/15,"3,243.09"
9/10/15,"3,197.89"
9/11/15,"3,200.23"
9/14/15,"3,114.80"
9/15/15,"3,005.17"
9/16/15,"3,152.26"
9/17/15,"3,086.06"
9/18/15,"3,097.92"
9/21/15,"3,156.54"
9/22/15,"3,185.62"
9/23/15,"3,115.89"
9/24/15,"3,142.69"
9/25/15,"3,092.35"
9/28/15,"3,100.76"
9/29/15,"3,038.14"
9/30/15,"3,052.78"
10/8/15,"3,143.36"
10/9/15,"3,183.15"
10/12/15,"3,287.66"
10/13/15,"3,293.23"
10/14/15,"3,262.44"
10/15/15,"3,338.07"
10/16/15,"3,391.35"
10/19/15,"3,386.70"
10/20/15,"3,425.33"
10/21/15,"3,320.68"
10/22/15,"3,368.74"
10/23/15,"3,412.43"
10/26/15,"3,429.58"
10/27/15,"3,434.34"
10/28/15,"3,375.20"
10/29/15,"3,387.32"
10/30/15,"3,382.56"
11/2/15,"3,325.09"
11/3/15,"3,316.70"
11/4/15,"3,459.64"
11/5/15,"3,522.82"
11/6/15,"3,590.03"
11/9/15,"3,646.88"
11/10/15,"3,640.49"
11/11/15,"3,650.25"
11/12/15,"3,632.90"
11/13/15,"3,580.84"
11/16/15,"3,606.96"
11/17/15,"3,604.80"
11/18/15,"3,568.47"
11/19/15,"3,617.06"
11/20/15,"3,630.50"
11/23/15,"3,610.32"
11/24/15,"3,616.11"
11/25/15,"3,647.93"
11/26/15,"3,635.55"
11/27/15,"3,436.30"
11/30/15,"3,445.41"
12/1/15,"3,456.31"
12/2/15,"3,536.91"
12/3/15,"3,584.82"
12/4/15,"3,524.99"
12/7/15,"3,536.93"
12/8/15,"3,470.07"
12/9/15,"3,472.44"
12/10/15,"3,455.50"
12/11/15,"3,434.58"
12/14/15,"3,520.67"
12/15/15,"3,510.35"
12/16/15,"3,516.19"
12/17/15,"3,580.00"
12/18/15,"3,578.96"
12/21/15,"3,642.47"
12/22/15,"3,651.77"
12/23/15,"3,636.09"
12/24/15,"3,612.49"
12/25/15,"3,627.91"
12/28/15,"3,533.78"
12/29/15,"3,563.74"
12/30/15,"3,572.88"
12/31/15,"3,539.18"
1/4/16,"3,296.26"
1/5/16,"3,287.71"
1/6/16,"3,361.84"
1/7/16,"3,125.00"
1/8/16,"3,186.41"
1/11/16,"3,016.70"
1/12/16,"3,022.86"
1/13/16,"2,949.60"
1/14/16,"3,007.65"
1/15/16,"2,900.97"
1/18/16,"2,913.84"
1/19/16,"3,007.74"
1/20/16,"2,976.69"
1/21/16,"2,880.48"
1/22/16,"2,916.56"
1/25/16,"2,938.52"
1/26/16,"2,749.79"
1/27/16,"2,735.56"
1/28/16,"2,655.66"
1/29/16,"2,737.60"
2/1/16,"2,688.85"
2/2/16,"2,749.57"
2/3/16,"2,739.25"
2/4/16,"2,781.02"
2/5/16,"2,763.49"
2/15/16,"2,746.20"
2/16/16,"2,836.57"
2/17/16,"2,867.34"
2/18/16,"2,862.89"
2/19/16,"2,860.02"
2/22/16,"2,927.18"
2/23/16,"2,903.33"
2/24/16,"2,928.90"
2/25/16,"2,741.25"
2/26/16,"2,767.21"
2/29/16,"2,687.98"
3/1/16,"2,733.17"
3/2/16,"2,849.68"
3/3/16,"2,859.76"
3/4/16,"2,874.15"
3/7/16,"2,897.34"
3/8/16,"2,901.39"
3/9/16,"2,862.56"
3/10/16,"2,804.73"
3/11/16,"2,810.31"
3/14/16,"2,859.50"
3/15/16,"2,864.37"
3/16/16,"2,870.43"
3/17/16,"2,904.83"
3/18/16,"2,955.15"
3/21/16,"3,018.80"
3/22/16,"2,999.36"
3/23/16,"3,009.96"
3/24/16,"2,960.97"
3/25/16,"2,979.43"
3/28/16,"2,957.82"
3/29/16,"2,919.83"
3/30/16,"3,000.65"
3/31/16,"3,003.92"
4/1/16,"3,009.53"
4/5/16,"3,053.07"
4/6/16,"3,050.59"
4/7/16,"3,008.42"
4/8/16,"2,984.96"
4/11/16,"3,033.96"
4/12/16,"3,023.65"
4/13/16,"3,066.64"
4/14/16,"3,082.36"
4/15/16,"3,078.12"
4/18/16,"3,033.66"
4/19/16,"3,042.82"
4/20/16,"2,972.58"
4/21/16,"2,952.89"
4/22/16,"2,959.24"
4/25/16,"2,946.67"
4/26/16,"2,964.70"
4/27/16,"2,953.67"
4/28/16,"2,945.59"
4/29/16,"2,938.32"
5/3/16,"2,992.64"
5/4/16,"2,991.27"
5/5/16,"2,997.84"
5/6/16,"2,913.25"
5/9/16,"2,832.11"
5/10/16,"2,832.59"
5/11/16,"2,837.04"
5/12/16,"2,835.86"
5/13/16,"2,827.11"
5/16/16,"2,850.86"
5/17/16,"2,843.68"
5/18/16,"2,807.51"
5/19/16,"2,806.91"
5/20/16,"2,825.48"
5/23/16,"2,843.65"
5/24/16,"2,821.67"
5/25/16,"2,815.09"
5/26/16,"2,822.44"
5/27/16,"2,821.05"
5/30/16,"2,822.45"
5/31/16,"2,916.62"
6/1/16,"2,913.51"
6/2/16,"2,925.23"
6/3/16,"2,938.68"
6/6/16,"2,934.10"
6/7/16,"2,936.05"
6/8/16,"2,927.16"
6/13/16,"2,833.07"
6/14/16,"2,842.19"
6/15/16,"2,887.21"
6/16/16,"2,872.82"
6/17/16,"2,885.11"
6/20/16,"2,888.81"
6/21/16,"2,878.56"
6/22/16,"2,905.55"
6/23/16,"2,891.96"
6/24/16,"2,854.29"
6/27/16,"2,895.70"
6/28/16,"2,912.56"
6/29/16,"2,931.59"
6/30/16,"2,929.61"
7/1/16,"2,932.48"
7/4/16,"2,988.60"
7/5/16,"3,006.39"
7/6/16,"3,017.29"
7/7/16,"3,016.85"
7/8/16,"2,988.09"
7/11/16,"2,994.92"
7/12/16,"3,049.38"
7/13/16,"3,060.69"
7/14/16,"3,054.02"
7/15/16,"3,054.30"
7/18/16,"3,043.56"
7/19/16,"3,036.60"
7/20/16,"3,027.90"
7/21/16,"3,039.01"
7/22/16,"3,012.82"
7/25/16,"3,015.83"
7/26/16,"3,050.17"
7/27/16,"2,992.00"
7/28/16,"2,994.32"
7/29/16,"2,979.34"
8/1/16,"2,953.39"
8/2/16,"2,971.28"
8/3/16,"2,978.46"
8/4/16,"2,982.43"
8/5/16,"2,976.70"
8/8/16,"3,004.28"
8/9/16,"3,025.68"
8/10/16,"3,018.75"
8/11/16,"3,002.64"
8/12/16,"3,050.67"
8/15/16,"3,125.20"
8/16/16,"3,110.04"
8/17/16,"3,109.56"
8/18/16,"3,104.11"
8/19/16,"3,108.10"
8/22/16,"3,084.81"
8/23/16,"3,089.71"
8/24/16,"3,085.88"
8/25/16,"3,068.33"
8/26/16,"3,070.31"
8/29/16,"3,070.03"
8/30/16,"3,074.68"
8/31/16,"3,085.49"
9/1/16,"3,063.31"
9/2/16,"3,067.35"
9/5/16,"3,072.10"
9/6/16,"3,090.71"
9/7/16,"3,091.93"
9/8/16,"3,095.95"
9/9/16,"3,078.86"
9/12/16,"3,021.98"
9/13/16,"3,023.51"
9/14/16,"3,002.85"
9/19/16,"3,026.05"
9/20/16,"3,023.00"
9/21/16,"3,025.87"
9/22/16,"3,042.31"
9/23/16,"3,033.90"
9/26/16,"2,980.43"
9/27/16,"2,998.17"
9/28/16,"2,987.86"
9/29/16,"2,998.48"
9/30/16,"3,004.70"
10/10/16,"3,048.14"
10/11/16,"3,065.25"
10/12/16,"3,058.50"
10/13/16,"3,061.35"
10/14/16,"3,063.81"
10/17/16,"3,041.17"
10/18/16,"3,083.88"
10/19/16,"3,084.72"
10/20/16,"3,084.46"
10/21/16,"3,090.94"
10/24/16,"3,128.25"
10/25/16,"3,131.94"
10/26/16,"3,116.31"
10/27/16,"3,112.35"
10/28/16,"3,104.27"
10/31/16,"3,100.49"
11/1/16,"3,122.44"
11/2/16,"3,102.73"
11/3/16,"3,128.94"
11/4/16,"3,125.32"
11/7/16,"3,133.33"
11/8/16,"3,147.89"
11/9/16,"3,128.37"
11/10/16,"3,171.28"
11/11/16,"3,196.04"
11/14/16,"3,210.37"
11/15/16,"3,206.99"
11/16/16,"3,205.06"
11/17/16,"3,208.45"
11/18/16,"3,192.86"
11/21/16,"3,218.15"
11/22/16,"3,248.35"
11/23/16,"3,241.14"
11/24/16,"3,241.74"
11/25/16,"3,261.94"
11/28/16,"3,277.00"
11/29/16,"3,282.92"
11/30/16,"3,250.03"
12/1/16,"3,273.31"
12/2/16,"3,243.84"
12/5/16,"3,204.71"
12/6/16,"3,199.65"
12/7/16,"3,222.24"
12/8/16,"3,215.37"
12/9/16,"3,232.88"
12/12/16,"3,152.97"
12/13/16,"3,155.04"
12/14/16,"3,140.53"
12/15/16,"3,117.68"
12/16/16,"3,122.98"
12/19/16,"3,118.09"
12/20/16,"3,102.88"
12/21/16,"3,137.43"
12/22/16,"3,139.56"
12/23/16,"3,110.15"
12/26/16,"3,122.57"
12/27/16,"3,114.66"
12/28/16,"3,102.24"
12/29/16,"3,096.10"
12/30/16,"3,103.64"
1/3/17,"3,135.92"
1/4/17,"3,158.79"
1/5/17,"3,165.41"
1/6/17,"3,154.32"
1/9/17,"3,171.24"
1/10/17,"3,161.67"
1/11/17,"3,136.75"
1/12/17,"3,119.29"
1/13/17,"3,112.76"
1/16/17,"3,103.43"
1/17/17,"3,108.78"
1/18/17,"3,113.01"
1/19/17,"3,101.30"
1/20/17,"3,123.14"
1/23/17,"3,136.78"
1/24/17,"3,142.55"
1/25/17,"3,149.56"
1/26/17,"3,159.17"
2/3/17,"3,140.17"
2/6/17,"3,156.98"
2/7/17,"3,153.09"
2/8/17,"3,166.98"
2/9/17,"3,183.18"
2/10/17,"3,196.70"
2/13/17,"3,216.84"
2/14/17,"3,217.93"
2/15/17,"3,212.99"
2/16/17,"3,229.62"
2/17/17,"3,202.08"
2/20/17,"3,239.96"
2/21/17,"3,253.33"
2/22/17,"3,261.22"
2/23/17,"3,251.38"
2/24/17,"3,253.43"
2/27/17,"3,228.66"
2/28/17,"3,241.73"
3/1/17,"3,246.93"
3/2/17,"3,230.03"
3/3/17,"3,218.31"
3/6/17,"3,233.87"
3/7/17,"3,242.41"
3/8/17,"3,240.67"
3/9/17,"3,216.75"
3/10/17,"3,212.76"
3/13/17,"3,237.02"
3/14/17,"3,239.33"
3/15/17,"3,241.76"
3/16/17,"3,268.94"
3/17/17,"3,237.45"
3/20/17,"3,250.81"
3/21/17,"3,261.61"
3/22/17,"3,245.22"
3/23/17,"3,248.55"
3/24/17,"3,269.45"
3/27/17,"3,266.96"
3/28/17,"3,252.95"
3/29/17,"3,241.31"
3/30/17,"3,210.24"
3/31/17,"3,222.51"
4/5/17,"3,270.31"
4/6/17,"3,281.01"
4/7/17,"3,286.62"
4/10/17,"3,269.39"
4/11/17,"3,288.97"
4/12/17,"3,273.83"
4/13/17,"3,275.96"
4/14/17,"3,246.07"
4/17/17,"3,222.17"
4/18/17,"3,196.71"
4/19/17,"3,170.69"
4/20/17,"3,172.10"
4/21/17,"3,173.15"
4/24/17,"3,129.53"
4/25/17,"3,134.57"
4/26/17,"3,140.85"
4/27/17,"3,152.19"
4/28/17,"3,154.66"
5/2/17,"3,143.71"
5/3/17,"3,135.35"
5/4/17,"3,127.37"
5/5/17,"3,103.04"
5/8/17,"3,078.61"
5/9/17,"3,080.53"
5/10/17,"3,052.79"
5/11/17,"3,061.50"
5/12/17,"3,083.51"
5/15/17,"3,090.23"
5/16/17,"3,112.96"
5/17/17,"3,104.44"
5/18/17,"3,090.14"
5/19/17,"3,090.63"
5/22/17,"3,075.68"
5/23/17,"3,061.95"
5/24/17,"3,064.08"
5/25/17,"3,107.83"
5/26/17,"3,110.06"
5/31/17,"3,117.18"
6/1/17,"3,102.62"
6/2/17,"3,105.54"
6/5/17,"3,091.66"
6/6/17,"3,102.13"
6/7/17,"3,140.33"
6/8/17,"3,150.33"
6/9/17,"3,158.40"
6/12/17,"3,139.88"
6/13/17,"3,153.74"
6/14/17,"3,130.67"
6/15/17,"3,132.49"
6/16/17,"3,123.17"
6/19/17,"3,144.37"
6/20/17,"3,140.01"
6/21/17,"3,156.21"
6/22/17,"3,147.45"
6/23/17,"3,157.87"
6/26/17,"3,185.44"
6/27/17,"3,191.20"
6/28/17,"3,173.20"
6/29/17,"3,188.06"
6/30/17,"3,192.43"
7/3/17,"3,195.91"
7/4/17,"3,182.80"
7/5/17,"3,207.13"
7/6/17,"3,212.44"
7/7/17,"3,217.96"
7/10/17,"3,212.63"
7/11/17,"3,203.04"
7/12/17,"3,197.54"
7/13/17,"3,218.16"
7/14/17,"3,222.42"
7/17/17,"3,176.47"
7/18/17,"3,187.57"
7/19/17,"3,230.98"
7/20/17,"3,244.87"
7/21/17,"3,237.98"
7/24/17,"3,250.60"
7/25/17,"3,243.69"
7/26/17,"3,247.68"
7/27/17,"3,249.78"
7/28/17,"3,253.24"
7/31/17,"3,273.03"
8/1/17,"3,292.64"
8/2/17,"3,285.06"
8/3/17,"3,272.93"
8/4/17,"3,262.08"
8/7/17,"3,279.46"
8/8/17,"3,281.87"
8/9/17,"3,275.57"
8/10/17,"3,261.75"
8/11/17,"3,208.54"
8/14/17,"3,237.36"
8/15/17,"3,251.26"
8/16/17,"3,246.45"
8/17/17,"3,268.43"
8/18/17,"3,268.72"
8/21/17,"3,286.91"
8/22/17,"3,290.23"
8/23/17,"3,287.71"
8/24/17,"3,271.51"
8/25/17,"3,331.52"
8/28/17,"3,362.65"
8/29/17,"3,365.23"
8/30/17,"3,363.63"
8/31/17,"3,360.81"
9/1/17,"3,367.12"
9/4/17,"3,379.58"
9/5/17,"3,384.32"
9/6/17,"3,385.39"
9/7/17,"3,365.50"
9/8/17,"3,365.24"
9/11/17,"3,376.42"
9/12/17,"3,379.49"
9/13/17,"3,384.15"
9/14/17,"3,371.43"
9/15/17,"3,353.62"
9/18/17,"3,362.86"
9/19/17,"3,356.85"
9/20/17,"3,366.00"
9/21/17,"3,357.81"
9/22/17,"3,352.53"
9/25/17,"3,341.55"
9/26/17,"3,343.58"
9/27/17,"3,345.27"
9/28/17,"3,339.64"
9/29/17,"3,348.94"
10/9/17,"3,374.38"
10/10/17,"3,382.99"
10/11/17,"3,388.28"
10/12/17,"3,386.10"
10/13/17,"3,390.52"
10/16/17,"3,378.47"
10/17/17,"3,372.04"
10/18/17,"3,381.79"
10/19/17,"3,370.17"
10/20/17,"3,378.65"
10/23/17,"3,380.70"
10/24/17,"3,388.25"
10/25/17,"3,396.90"
10/26/17,"3,407.57"
10/27/17,"3,416.81"
10/30/17,"3,390.34"
10/31/17,"3,393.34"
11/1/17,"3,395.91"
11/2/17,"3,383.31"
11/3/17,"3,371.74"
11/6/17,"3,388.17"
11/7/17,"3,413.58"
11/8/17,"3,415.46"
11/9/17,"3,427.80"
11/10/17,"3,432.67"
11/13/17,"3,447.84"
11/14/17,"3,429.55"
11/15/17,"3,402.53"
11/16/17,"3,399.25"
11/17/17,"3,382.91"
11/20/17,"3,392.40"
11/21/17,"3,410.50"
11/22/17,"3,430.46"
11/23/17,"3,351.92"
11/24/17,"3,353.82"
11/27/17,"3,322.23"
11/28/17,"3,333.66"
11/29/17,"3,337.86"
11/30/17,"3,317.19"
12/1/17,"3,317.62"
12/4/17,"3,309.62"
12/5/17,"3,303.68"
12/6/17,"3,293.97"
12/7/17,"3,272.05"
12/8/17,"3,289.99"
12/11/17,"3,322.20"
12/12/17,"3,280.81"
